id,text,cleaned_text_with_stop_words_removal,label
1172842309815136256,"During the protest, the placards mentioning the failure of Oli led government were also displayed. https://t.co/BkrKAl8SBo",protest placard mention failur oli led govern also display,negative
1172756739139108864,"The bill would have allowed people to be sent to mainland China for trial in Communist Party-controlled courts, but the protests have now broadened into calls for greater #democracy. https://t.co/LvNkl8yHsu",bill would allow peopl sent mainland china trial communist partycontrol court protest broaden call greater,positive
1172729396043669504,The Himalayan Times:Nepali Congress stages rally to protest attack on Banke president https://t.co/eSI8BC6v7S,himalayan timesnepali congress stage ralli protest attack bank presid,negative
1172729393514459136,The Himalayan Times:NC to protest attack on Banke leader https://t.co/yJ2rj8Y4vO,himalayan timesnc protest attack bank leader,negative
1172713361148186625,THT : Nepali Congress stages rally to protest attack on Banke president - https://t.co/SQslLQxHnE,tht nepali congress stage ralli protest attack bank presid,negative
1172707792467050497,"Main opposition Nepali Congress, on Friday, announced protest programmes against Nepal Communist Party (NCP) cadres' attack on NC leaders, including its septuagenarian district President Kiran Koirala — who had her hand fractured — in Banke the day before- https://t.co/V4HuQFCh66",main opposit nepali congress friday announc protest programm nepal communist parti ncp cadr attack nc leader includ septuagenarian district presid kiran koirala hand fractur bank day,positive
1172700265268547585,THT : NC to protest attack on Banke leader - https://t.co/cwg1rZClNQ,tht nc protest attack bank leader,negative
1172472718123552773,"The Himalayan Times:Sub-inspector thrashes e-rickshaw driver, sparks protests https://t.co/s60jzcBwPC",himalayan timessubinspector thrash erickshaw driver spark protest,negative
1172470688155746304,What happened to Nepal being a democracy?? Aren't Nepalis allowed to peacefully protest against the President or is the President above the law??,happen nepal democraci arent nepali allow peac protest presid presid law,positive
1172469081599086592,"THT : Sub-inspector thrashes e-rickshaw driver, sparks protests - https://t.co/pvY4wutxLi",tht subinspector thrash erickshaw driver spark protest,negative
1172461801394622472,MyRepublica : More than a dozen arrested including former DIG over planned protest against President Bhandari - https://t.co/XV024daR0v,myrepublica dozen arrest includ former dig plan protest presid bhandari,negative
1172453544483409920,"Meanwhile, Kathmandu Police has stepped up security around Bashantapur Durbar Square to contain possible protests against the president. https://t.co/IrUFPRugZJ",meanwhil kathmandu polic step secur around bashantapur durbar squar contain possibl protest presid,positive
1172439109488406530,"Lam’s comments come as activists plan the latest in a series of protests in the former British colony, which is grappling with its biggest political crisis in decades. #HongKongProtests https://t.co/nUKN9mnJrq",lam comment come activist plan latest seri protest former british coloni grappl biggest polit crisi decad,negative
1172427363218386945,@anilkathmandu @Online_khabar @journonepali @jagdishor @gunaraj @Vijaykarna @Umesh_Chauhan @mahabirpaudyal @sudheerktm @ambmanjeevpuri @PRCAmbNepal @USAmbNepal A serving Major of Nepal Army arrested for trying to protest against the President? What's going on in Nepal?,serv major nepal armi arrest tri protest presid what go nepal,negative
1172364200976347136,"About time. Fans stepping up. Nepali Cricket Supporters Society (NCSS), Nepal's biggest &amp; most active voluntary cricket fans group, has press released to go on strike &amp; protests, take strong measures, if CAN's central body elections are compromised.  https://t.co/POmkb6wXoE https://t.co/ccP9lmDmli",time fan step nepali cricket support societi ncss nepal biggest amp activ voluntari cricket fan group press releas go strike amp protest take strong measur can central bodi elect compromis,positive
1172326043467698176,Journalist covering Kashmir protest helps injured teen | India – Gulf News  #UNforKashmirFreedom #KashmirUnderThreat @PeterMartin_PCM @PM_Nepal @PMBhutan #KashmirWantsFreedom #EndKashmirBlockade #KashmirAtDecisionPoint https://t.co/8k3c7zPMRT,journalist cover kashmir protest help injur teen india gulf news,negative
1172189440665706496,"NEPAL: Workers protest ADB-funded water project, demanding wages",nepal worker protest adbfund water project demand wage,negative
1170921992851083264,"#Japan+#China Need To Go Along due to #USChinaTradeWar too.But #ReachingTheUnreachableModel sketched maps much earlier on schools of #Politics,#Economics,#Anthropology,#Sociology,#Defense,#ConflictResolution,#Security+@#SOS https://t.co/SSudw0Kp0Y #Nepal-#Himalayas@#UNSG",need go along due toobut sketch map much earlier school,neutral
1170679427002322944,"Networking sites are no longer confined to personal sharing but are being adopted by politicians &amp; activists for their campaigns. This has larger implications for Nepali society, politics &amp; development.#SocialMedia Review of Nepal media survey @SoniaAwale https://t.co/yHK90Xurfv",network site longer confin person share adopt politician amp activist campaign larger implic nepali societi polit amp develop review nepal media survey,positive
1170639456996663296,"@labourwhips @MoS_Politics I saw the queues at the filling stations in Nepal, where people were allotted a time and day to wait in line to receive a small amount of fuel. Leave or Remain, this will be shit. And don’t for one second think that my whole time in line won’t be spent asking if you’re happy!",saw queue fill station nepal peopl allot time day wait line receiv small amount fuel leav remain shit dont one second think whole time line wont spent ask your happi,neutral
1170603784617115648,"I Always Wanted To Meet Floyd Money May Weather And Train With Him As I Love Boxing.. Here in Nepal there is always a politics which is ruining this respectful sport, everything is corrupted out here, if i get chance to meet @FloydMayweather and go to USA I can Prove Myself ❤❤",alway want meet floyd money may weather train love box nepal alway polit ruin respect sport everyth corrupt get chanc meet go usa prove,positive
1170179382868156416,@hasanminhaj @patriotact we NEED an episode on Nepal’s politics!!!!!!,need episod nepal polit,neutral
1169890769865297920,"Thank you, Doctoral Candidate @BipinGh of @SouthAsianUni, for the presentation on #IdentityPolitics and notion of statehood in #Nepal. ""Identity politics has been practiced both by the dominant groups to strengthen power and by suppressed groups to break that clutch"" #Elitism",thank doctor candid present notion statehood ident polit practic domin group strengthen power suppress group break clutch,positive
1169351057001967616,"What are the politics of governing languages, and being governed? Hear Prof Sonntag consider 30yrs of language in #india + #nepal. Thurs Sep19 @ 5:30PM in CKChoi. INFO: https://t.co/DVZ6NXp4mq. @UBCLangScis @ubcCISAR @UBCAnth @UBCAsianStudies @ubcSPPGA @UBCPoliSci @WallInstitute https://t.co/0zt0aVSrWy",polit govern languag govern hear prof sonntag consid 30yr languag thur sep19 530pm ckchoi info,neutral
1169294361894502405,"This contemporary history of Nepal examines the country's transformation from a Hindu monarchy to a secular republic, presenting both high politics and reporting on the lives of ordinary citizens. #NewBookatNoon https://t.co/xjQDDQdj23",contemporari histori nepal examin countri transform hindu monarchi secular republ present high polit report live ordinari citizen,neutral
1169211734936018950,"@brb1954 India wanted King Gyanendra to have position in Nepali politics so Karan Singh(?ex princess Hinani's uncle and Kashimir politician) was sent to Nepal during peak of janandolan II...but he failed...this tells us Nepalese had main role behind republic declaration, Not India",india want king gyanendra posit nepali polit karan singhex princess hinani uncl kashimir politician sent nepal peak janandolan iibut failedthi tell us nepales main role behind republ declar india,neutral
1168717229845700608,"You can clearly see the problem of politics in #Nepal Despite being a voice of sustainable development, Bajhang CDO relieved of duties and transferred to Morang https://t.co/NxaEMdZxQI via @kathmandupost",clearli see problem polit despit voic sustain develop bajhang cdo reliev duti transfer morang via,positive
1168531451136004098,"Most interesting part from book ""Inside Nepal"" is this .. 👇👇👇 How China got free hand to indulge in Nepal Politics &amp; overthrown Indian influence.. This was the kind of foreign policy india following post Indira - Era 😣😣😣 https://t.co/f4kFqNyScj",interest part book insid nepal china got free hand indulg nepal polit amp overthrown indian influenc kind foreign polici india follow post indira era,positive
1168529603150995457,Facts of Nepal - Parchanda is failure of Nepal and will not progress until he is active in mainstream politics of Nepal.,fact nepal parchanda failur nepal progress activ mainstream polit nepal,negative
1168488636502773761,"@Jai_Magadh I have spent many years in areas bordering Nepal and Bangla Desh in various capacities. All I can say is that history wll only say alas! It can neither undo ,nor forgive nor forget. This is the ugliest face of democratic politics which privileges votes over national interest.",spent mani year area border nepal bangla desh variou capac say histori wll say ala neither undo forgiv forget ugliest face democrat polit privileg vote nation interest,neutral
1168390492821676032,@lost_in_nepal @comfygaynoises @SCMPNews It's not a straightforward matter. Especially you you mix religion and politics. This is like asking if God exists why would religious men killed each other in his name? Is there a reason to be afraid of religion? And hence the need to burn down churches?,straightforward matter especi mix religion polit like ask god exist would religi men kill name reason afraid religion henc need burn church,negative
1168369233551593472,#EmpoweringWomen #WomenEntrepreneurs #EUGenderChampion Ek Maya’s journey of leadership embodies a strong will to rise above adversities. She is also paving the path for other women to enter politics. Read More: https://t.co/axU0UrmzIG @UN_Women @unwomenasia @EUinNepal https://t.co/4MJWjJTwti,ek maya journey leadership embodi strong rise advers also pave path women enter polit read,positive
1172187215062913024,"NEPAL: Workers protest ADB-funded water project, demanding wages |BWI Home https://t.co/A46W6e3YRd",nepal worker protest adbfund water project demand wage bwi home,negative
1172062801386278915,TKP: Chitwan Medical College students protest against additional fees https://t.co/G1RqXApU1m https://t.co/glfAe2VzZW,tkp chitwan medic colleg student protest addit fee,negative
1171772221460602886,"Talking against CORRUPTION and asking for one's Right is punishable by Arrest, Beating by Nepal Police.... This is not the New Nepal I and many other Nepalese voted for... Regarding Chitwan Medical College Protest... @kpsharmaoli ध्यानाकर्षण होस्",talk corrupt ask one right punish arrest beat nepal polic new nepal mani nepales vote regard chitwan medic colleg protest,negative
1171764536728113154,"Hong Kong activists called off protests on Wednesday in remembrance of the Sept. 11, 2001 attacks on the United States and denounced a Chinese state newspaper report that they were planning “massive terror” in the Chinese-ruled city. https://t.co/DIxNrHZH1V",hong kong activist call protest wednesday remembr sept 11 2001 attack unit state denounc chines state newspap report plan massiv terror chineserul citi,negative
1170994413931134981,"#Russia is holding regional elections on Sunday, including in #Moscow, after the exclusion of many opposition candidates triggered big protests in the Russian capital over the past several weeks. https://t.co/5LrQwM8quo",hold region elect sunday includ exclus mani opposit candid trigger big protest russian capit past sever week,negative
1170972353041293312,Sunday’s poll was one of the most closely watched local elections in years after the exclusion of many opposition candidates triggered the Russian capital’s biggest protests in nearly a decade.https://t.co/IKKSFWfr5J,sunday poll one close watch local elect year exclus mani opposit candid trigger russian capit biggest protest nearli decad,negative
1170687148967612422,On 07/09/2019 Protest against NRC.... https://t.co/Bd5j8MauAV,07092019 protest nrc,negative
1170568611272019969,29 Aug Protest in Nepal against plan to cut trees to widen road https://t.co/QoHjSpulw7,29 aug protest nepal plan cut tree widen road,negative
1170343172146204672,"Gangamya Adhikary at a press conference in protest against freedom of movement she encountered and blockage of justice @NepalNHRC. She has given an ultimatum of 12 days, taking justice on track, before entering into another hunger strike. @PM_Nepal @hello_sarkar https://t.co/cby3aAs530",gangamya adhikari press confer protest freedom movement encount blockag justic given ultimatum 12 day take justic track enter anoth hunger strike,positive
1170261014522155008,Hong Kong police in position at airport ahead of planned protest- Review Nepal News https://t.co/ZC4p56aiMV,hong kong polic posit airport ahead plan protest review nepal news,negative
1170210243998994432,Police dotted the main #HongKong Airport Express station and searched at least one bus heading for the airport ahead of protests due to begin mid-afternoon. https://t.co/uHXecE0kuI,polic dot main airport express station search least one bu head airport ahead protest due begin midafternoon,negative
1169745332231647233,"@Jensen_Explorer @ckstopford @micknugent Malta, is a Catholic country with less than 1/2 million people where women rights &amp; voices are the most suppressed. The states in the US have complaints &amp; protests over everything from bathrooms to males dominating female athletics. What does that leave - Nepal?",malta cathol countri less 12 million peopl women right amp voic suppress state us complaint amp protest everyth bathroom male domin femal athlet leav nepal,negative
1169625097700806657,Protest for animals rights. #animalsrights #protrst #savetheanimals #maitigharmandala #Kathmandu #Nepalphoto #Nepal . https://t.co/Y921ihWXhy,protest anim right,negative
1169592033373126658,"To dampen the possibility of widespread protests, India flooded Kashmir - already one of the world’s most militarised zones - with troops, imposed severe restrictions on movements, and cut all telephone, mobile phone and internet connections. https://t.co/q3slErL4TJ",dampen possibl widespread protest india flood kashmir alreadi one world militaris zone troop impos sever restrict movement cut telephon mobil phone internet connect,negative
1169553860722954240,"Weeklong celebration of 13th Anti Human Trafficking day kicked off with a ""Silent Protest"" giving everyone the message to stand against Human Trafficking jointly organized by KMC Ward no.9, Maiti Nepal and Public-Police Partnership with more than 1900 Participants. https://t.co/iVQ9n2Ce4J",weeklong celebr 13th anti human traffick day kick silent protest give everyon messag stand human traffick jointli organ kmc ward no9 maiti nepal publicpolic partnership 1900 particip,negative
1169540371011067904,"Colleagues staged a protest for journalist Om Hamal, who was detained, released and detained again for being a ‘supporter’ of Netra Bikram Chand’s Communist Party of Nepal. See @CIoJournalist news feed: https://t.co/mFDQqJLxeP",colleagu stage protest journalist om hamal detain releas detain support netra bikram chand communist parti nepal see news feed,negative
1169445942270943233,"Peaceful protest from Medical Students was intervened by the police and some protestors were beaten while some were arrested. ""Peaceful protests that too related to Education should be dealt peacefully not with force"" :( pic Prince Sinha https://t.co/pdSxmkvNxe",peac protest medic student interven polic protestor beaten arrest peac protest relat educ dealt peac forc pic princ sinha,positive
1169405873279524864,"@Birgunj Animal activists in Nepal protest after recent killings of cows, dogs https://t.co/fLLoOjt5XT",anim activist nepal protest recent kill cow dog,negative
1169286667053752320,"#Animal activists in #Nepal protest after recent killings of cows, dogs https://t.co/Dpsgd6gBSo",activist protest recent kill cow dog,negative
1169270946374586368,Animal rights protest in maitighar #loveanimals #animals #protest #photojournalism #kathmandu #nepal https://t.co/Qu2C54cmNg,anim right protest maitighar,negative
1169224141548843010,#Watch Animal Right activists protest in Kathmandu against inhuman behavior against Animals. #AnimalRights #Nepal #Mobileshot #Asia https://t.co/2jVUie2Vri,anim right activist protest kathmandu inhuman behavior anim,negative
1169201849691299841,The protests against the bill in the former British colony began in March but snowballed in June and have since evolved into a push for greater democracy. https://t.co/byYvImemMA,protest bill former british coloni began march snowbal june sinc evolv push greater democraci,positive
1169165612817506306,"The protest is onn!! CHITWAN MEDICAL COLLEGE,CHITWAN. # backoffgovernment # medicalmafaimurdabaad @ CMC ( Chitwan Medical College ) https://t.co/xy1Qrwj4Ha",protest onn chitwan medic collegechitwan backoffgovern medicalmafaimurdabaad cmc chitwan medic colleg,negative
1169165557427363841,Via-Anuj Pandey ▶ Objective PCB The protest is onn!!! # backoffgovernment # medicalmafaimurdabaad Tag your friends👇👇👇 @DocstoryNepal #doctoronduty #doctor_story_nepal #pharmacology #doctors #knowledge… https://t.co/HtVmFsBJz1,viaanuj pandey object pcb protest onn backoffgovern medicalmafaimurdabaad tag friend,positive
1169098167037546499,"@Trailokyaaryal Oh, how very un-secular, non-inclusive and undemocratic. Nepal should lodge a protest at the Human Rights and child protection forums!",oh unsecular noninclus undemocrat nepal lodg protest human right child protect forum,negative
1169077535553933312,* Revolt : to restore kingship and Hindurastrya! - Revolt is started from Birgung. on 03SEP2019. - It is appeal to Nepali to start protest from all the sectors. - Revolt will end after the nepali identification. https://t.co/cLzKCrgVPJ,revolt restor kingship hindurastrya revolt start birgung 03sep2019 appeal nepali start protest sector revolt end nepali identif,positive
1168878979341803521,Protest in Nepal against plan to cut trees to widen road https://t.co/2nkPBuBF6h https://t.co/7VIhQrM0iv,protest nepal plan cut tree widenroad,negative
1168716704584622080,"The protest, held four months before the general elections scheduled for October, was a stark reminder of how little has changed for women in Switzerland since June 14, 1991. https://t.co/ke9OkyvJR4",protest held four month gener elect schedul octob stark remind littl chang women switzerland sinc june 14 1991,negative
1168053178094325761,IT IS ANTI NEPALI POLICY OF MODI!!!! NEPAL GOVERNMENT MUST PROTEST FOR THIS!,anti nepali polici modi nepal govern must protest,negative
1168041550753845249,"Weeks of demonstrations over elections for the city legislature have turned into the biggest sustained protest movement in #Russia since 2011-2013, when protesters took to the streets against perceived electoral fraud. https://t.co/swwpBHy36F",week demonstr elect citi legislatur turn biggest sustain protest movement sinc 20112013 protest took street perceiv elector fraud,negative
1178264315075293184,"Res.hono., p.m., I am umesh kumar Singh from Nepal. I am active in politics in Nepal.I am in New Delhi. I want to meet you. Please give me appointment. My contact numbers are 9560325827 and 9771101160 .",reshono pm umesh kumar singh nepal activ polit nepali new delhi want meet pleas give appoint contact number 9560325827 9771101160,positive
1178194369808982016,I know it is important to make proper highway but why we normal citizens have to suffer every single time😐😐😐 is our life so cheap.. 😕😕 #nepalpolitics ☹️🤦‍♀️🤦‍♀️🤦‍♀️ https://t.co/n8sLBBGXik,know import make proper highway normal citizen suffer everi singl time life cheap,negative
1178149727767937024,"Res. Hono., p.m., I am umesh kumar Singh from Nepal. I am active in politics in Nepal. Now, I am in new Delhi. I want to meet you. Plese give me appointment. My contact numbers are 9560325827 and 9771101160.",re hono pm umesh kumar singh nepal activ polit nepal new delhi want meet plese give appoint contact number 9560325827 9771101160,positive
1178015809236602880,Chitwan seems to have great influence in future politics of Nepal first @hamrorabi and it's time for ganendra Shahi both event seems to have great involvement of NCP but it's destroying the loktantra @PM_Nepal @yogesbhattarai great job by NCP,chitwan seem great influenc futur polit nepal first time ganendra shahi event seem great involv ncp destroy loktantra great job ncp,positive
1177976880416190464,"Res.hono. , p.m., welcome back to New Delhi. I am Umesh kumar Singh from Nepal. I am active in politics in Nepal. I am in New Delhi. I want to meet you. Please consider into my request. My contact numbers are 9560325827 and 9771101160.",reshono pm welcom back new delhi umesh kumar singh nepal activ polit nepal new delhi want meet pleas consid request contact number 9560325827 9771101160,positive
1177969907096416258,"@Nanju777 @rishibagree If Gandhi and Nehru gave India freedom, how Srilanka, Nepal, Burma etc nation's got freedom? Fact is after World War-II Britain was totally drained and tired, they had no plan to continue anymore.",gandhi nehru gave india freedom srilanka nepal burma etc nation got freedom fact world warii britain total drain tire plan continu anymor,positive
1177962396607864832,"Res. Hono., p.m., welcome back to New Delhi. My name is Umesh kumar Singh from Nepal. Now, I am in new Delhi. I am active in politics, in Nepal. I want to meet you. Please give me appointment. My numbers are, 9560325827 and 9771101160.",re hono pm welcom back new delhi name umesh kumar singh nepal new delhi activ polit nepal want meet pleas give appoint number 9560325827 9771101160,positive
1177954963072442368,"PROBABLY THE BEST PLAY i HAVE EVER WATCHED iN NEPAL ~ MAHABHOJ (The Grand Fest) iS A SUSPENSE PLAY WiTH MORE OF A DRAMA WiTH &amp; AMONG PRESS, POLiCE &amp; POLiTiCS! GREAT STORYLiNE, OUTSTANDiNG DiRECTORiAL, BRiLLiANT... https://t.co/Y8vpXlkKFP",probabl best play ever watch nepal mahabhoj grand fest suspens play drama amp among press polic amp polit great storylin outstand directori brilliant,positive
1177805434813464578,@ashoswai Culturally whole of Indian subcontinent is Bharat...if Kerala had not joined the present political India ...then people like you would say that HINDUISM is a foreign religion in India...adi SHANKRACHARYA was from Kerala....sita was also from Nepal. Don't mix culture with POLITICS,cultur whole indian subcontin bharatif kerala join present polit india peopl like would say hinduism foreign religion indiaadi shankracharya keralasita also nepal dont mix cultur polit,positive
1177482352999579648,"P1,Hon'ble friend Abrar Ul Haq ji, Greeting from Nepal, and today i just suggest you that due to the politics and for politics never forget your God gifted voice ,which is your first platform of your capacity.P2, https://t.co/P4s9y3xZXZ",p1honbl friend abrar ul haq ji greet nepal today suggest due polit polit never forget god gift voic first platform capacityp2,positive
1177434733216555008,"@JaneCaro @Telstra You run a business?After all the efforts by the conservative side of politics to stifle small business? Hang on ,let me connect you to one of highly trained call centre staff. "" Hello Ethel , how are things in Nepal? Never mind , got a ' Jane ' on the line here . Can you help?""",run businessaft effort conserv side polit stifl small busi hang let connect one highli train call centr staff hello ethel thing nepal never mind got jane line help,positive
1177292391276900352,"The internal mechanisms of Oli's politics, including the dynamics within his party, will make it difficult for the government to deliver the fruits of democracy. @akhanal argues https://t.co/QtZdMsSKCL",intern mechan oli polit includ dynam within parti make difficult govern deliv fruit democraci argu,negative
1177222034411028480,"@AnandNepal Sir, your video are informative and realistic. Every Patriot teenagers should check some of your videos regarding history and politics of Nepal. Don't even care about them sir🙏",sir video inform realist everi patriot teenag check video regard histori polit nepal dont even care sir,negative
1177077141613072384,"People other than Muslim minority should not worry at all because NRC is not target of PM Modi,whilst his target is onset divisive, abusive, repressive &amp; depressive politics. Minorities in PAK,B'desh &amp;Nepal would be excluded from NRC by a clause in bill. BJP RSS clarified stand.",peopl muslim minor worri nrc target pm modiwhilst target onset divis abus repress amp depress polit minor pakbdesh ampnep would exclud nrc claus bill bjp rss clarifi stand,negative
1176779393156255744,A call to US President Donald Trump led to the trap of impeachment. Wherever politics is not good. Nepal is the same as many other developed nations.,call us presid donald trump led trap impeach wherev polit good nepal mani develop nation,negative
1176761319652917249,You practice by waking up at 4am and your are disqualified for this reason..Such a shame..ANFA is all politics..Only the dear ones and closed ones get selected other dont ever think of playing football for Nepal.Fell for this young lad...dont lose hope https://t.co/KzBcXq6HP7,practic wake 4am disqualifi reasonsuch shameanfa politicsonli dear one close one get select dont ever think play footbal nepalfel young laddont lose hope,positive
1176511205084557312,i think people of nepal who r trying to pass intrance for engnrng mbbs should once try in politics there is more scope qualification not needed open vacency in every 5 year,think peopl nepal r tri pass intranc engnrng mbb tri polit scope qualif need open vacenc everi 5 year,neutral
1176370227308683265,"Introduction to the special issue of SINHAS vol 24 no 1 June 2019 Nepal: Cultural Politics in the Long 1950s by Mark Liechty, Pratyoush Onta and Lokranjan Parajuli https://t.co/CccBejrgpj",introduct special issu sinha vol 24 1 june 2019 nepal cultur polit long 1950 mark liechti pratyoush onta lokranjan parajuli,positive
1176364327810584579,"@mahwashajaz_ Weak PM Imran Khan. Why not Muslims safe in Muslim Countries? Stop Dirty Politics Over #JammuAndKashmir is an integral part of #Bharat as well as Pakistan, Bangladesh, Sri Lanka, Nepal, Bhutan, Burma, China, Etc. Must Read Modi Bhakts.",weak pm imran khan muslim safe muslim countri stop dirti polit integr part well pakistan bangladesh sri lanka nepal bhutan burma china etc must read modi bhakt,negative
1176357594610356224,"@TimesNow @SitaramYechury Ask this man what was he doing in Nepal?? He was bloody massaging communists ***** to capture power in Nepal, was it not intereference in politics of another country? It takes nothing to shake 2&amp;half inch tongue to talk nonsense, but it does need guts to do what PM did!!!",ask man nepal bloodi massag communist captur power nepal interefer polit anoth countri take noth shake 2amphalf inch tongu talk nonsens need gut pm,negative
1178200767590797313,MyRepublica: Hong Kong's sky-high property prices prove resilient in face of protests - https://t.co/3izNYotSe0,myrepublica hong kong skyhigh properti price prove resili face protest,negative
1177825069403426817,"Why didn't we understand when Buddha was born there was no Nepal,India as such there was something else.. now those territories are happened in two countries. If you refer history of 2600 years old, it is injustice to protest or claim.",didnt understand buddha born nepalindia someth els territori happen two countri refer histori 2600 year old injustic protest claim,negative
1177634913979289600,Hundreds of young people gathered to protest against #ClimateChange. #ClimateStrike in Nepal. #FridayForFuture Photo story by @prabinranabhat https://t.co/nfkj8fXeYn @GretaThunberg https://t.co/R3xHMWqVc9,hundr young peopl gather protest nepal photo stori,negative
1177630208557322241,"--- CLIMATE STRIKE NEPAL --- In order to express solidarity to a global movement #FridaysForFuture - 'Global Week of Climate Action', various CSOs in Nepal joined hands together to protest against climate change to appeal to global leaders for climate justice. #FridaysForFuture https://t.co/w3gJBNBmzz",climat strike nepal order express solidar global movement global week climat action variou cso nepal join hand togeth protest climat chang appeal global leader climat justic,positive
1177597071873806339,"CLIMATE STRIKE NEPAL was a protest for Climate Justice.But seeing Black useNthrow masks by young protestors I picturise fate of these used masks to landfills without waste segregation.Instead of it,use of reusable masks could have educate about waste reduction.#ClimateStrikeNepal",climat strike nepal protest climat justicebut see black usenthrow mask young protestor picturis fate use mask landfil without wast segregationinstead itus reusabl mask could educ wast reduct,negative
1177569297167785985,MyRepublica: 2nd wave of protests caps week focused on climate action - https://t.co/Agq8euHws5,myrepublica 2nd wave protest cap week focus climat action,positive
1177567475656904704,"The protests were inspired by Swedish teenager Greta Thunberg, who spoke to world leaders this week at a United Nations summit in New York. #Thunberg #ClimateStrike #ClimateActionNow https://t.co/dAZZaXqHDQ",protest inspir swedish teenag greta thunberg spoke world leader week unit nation summit new york,positive
1177541614962696193,OnlineKhabar: Workers union protests Bir Hospital’s hiring of nurses - https://t.co/VZbDq6m6rd,onlinekhabar worker union protest bir hospit hire nurs,negative
1177193260223291392,There is a protest going on against a bill in Indonesia to decriminalize premarital sex I can imagine the level of protest if so happened in nepal 😃 https://t.co/ixPyJ93FbF,protest go bill indonesia decrimin premarit sex imagin level protest happen nepal,negative
1177136874336354304,"First medical students protested, now medical colleges are. https://t.co/WonSCRuyZ2 #AawaajNews #ChitwanMedicalCollege #MedicalStudetns #MBBS #Protest #Nepal",first medic student protest medic colleg,negative
1176830022398746624,PeoplesReview: Constitution Day observed amidst protest - https://t.co/F8qLapXNME,peoplesreview constitut day observ amidst protest,negative
1176825418600501249,"@AzTheBaz @Majstar7 abusers found in UKIP, EDL, Priests, Coaches, Teachers, Scouts, Rugby clubs, Army, Boarding Schools, Parliament, Football Clubs. Pedophiles who go to Nepal, Thailand, Cambodia, Vietnam. Religion, race or nationality never mentioned, no protests or ever a tweet from Tommy",abus found ukip edl priest coach teacher scout rugbi club armi board school parliament footbal club pedophil go nepal thailand cambodia vietnam religion race nation never mention protest ever tweet tommi,negative
1176809886929346560,"OnlineKhabar: KC urges medical colleges to refund students, warns of protest - https://t.co/3iVMf3U0MD",onlinekhabar kc urg medic colleg refund student warn protest,negative
1176689100360998917,TKP: Health services at Rapti Academy of Health Sciences affected due to doctors’ protest - https://t.co/Jhg7qH0RM7,tkp health servic rapti academi health scienc affect due doctor protest,negative
1176666376766939136,"#Fridays4Future protests urging global leaders to act against climate change and address environmental concerns were held in #Afghanistan, #Bangladesh, #India, #Nepal, #Pakistan, #SriLanka, #Thailand, #Malaysia, #Indonesia, and the #Philippines last week: https://t.co/X4H9fXfSPn https://t.co/sqpDvDyj2U",protest urg global leader act climat chang address environment concern held last week,negative
1176526590055862272,"https://t.co/0YDSuHkdYd protest-rally-against-of-the-government.html Kathmandu, Nepal, September 24, 2019: The main opposition party Nepali Congress (NC) has staged a demonstration... https://t.co/fuqUsJVde1",protestrallyagainstofthegovernmenthtml kathmandu nepal septemb 24 2019 main opposit parti nepali congress nc stage demonstr,positive
1176524482938146816,Nepali Congress Stages Protest Rally Against Of The Government - Review Nepal News https://t.co/653LCHLpW3,nepali congress stage protest ralli govern review nepal news,negative
1176487125237346305,Kashmir unrest: Clashes at protest after Friday prayers - BBC News  #StandWithKashmir #AdiosModi @melindagates @ParliamentHouse @PeterMartin_PCM @PM_Nepal #370AbrogationNotAcceptable #KashmirFightsTillFreedom #KashmirStillUnderCurfew #IndiaFailed https://t.co/8eBo3rqOfm,kashmir unrest clash protest friday prayer bbc news,negative
1176425909307478017,"OnlineKhabar: Govt features cow on ‘hygienic meat’ poster, withdraws after protest - https://t.co/mOCrCPPVlN",onlinekhabar govt featur cow hygien meat poster withdraw protest,negative
1176424334790803460,"Govt features cow on ‘hygienic meat’ poster, withdraws after protest #Nepal https://t.co/kB7gtif7eE https://t.co/7yWMKsZA7F",govt featur cow hygien meat poster withdraw protest,negative
1178321800561709057,@KcMunaaa thanks for visiting nepal because nepal need to be explored and its main source of economy depends on tourism .,thank visit nepal nepal need explor main sourc economi depend tourism,positive
1178235474357342209,If Germany can philosiphy England's poltical economy &amp; France's revolution why not Nepal in today's digital world?,germani philosiphi england poltic economi amp franc revolut nepal today digit world,neutral
1178131094182518787,Money of No Value #India #demonetization #bigchange #economy #worthless #1000INR https://t.co/zDE11Sh5e9,money valu,negative
1178027137841995779,MyRepublica: Failing on economy - https://t.co/VTMmVP8olj,myrepublica fail economi,negative
1177958018060677120,"@saeen90_ @Sal0oFarid @TulsiGabbard RSS is funded by small donations of Indians on street boxes, I donated 50 cents to it a few years back. Really they collect even small donations for situations like Floods in Kashmir and earthquakes in Nepal. RSS sending money to the biggest economy USA is utter nonsense.",rss fund small donat indian street box donat 50 cent year back realli collect even small donat situat like flood kashmir earthquak nepal rss send money biggest economi usa utter nonsens,negative
1177866344978501634,"#Nepal begins festive season with good news #Nepal #HappyDashain “Nepal’s economic growth will remain strong at 6.3% in fiscal year (FY) 2020, according to the Asian Development Bank’s (ADB) Nepal Macroeconomic Update released today.” @ADB_HQ @_PMO_Nepal #economy",begin festiv season good news nepal econom growth remain strong 63 fiscal year fy 2020 accord asian develop bank adb nepal macroeconom updat releas today,positive
